id	effectiveTime	active	moduleId	conceptId	languageCode	typeId	term	caseSignificanceId
180910013	20020131	1	900000000000207008	119365002	en	900000000000013009	Specimen from wound	900000000000020002
180913010	20020131	1	900000000000207008	119368000	en	900000000000013009	Specimen from cyst	900000000000020002
180924012	20020131	1	900000000000207008	119376003	en	900000000000013009	Tissue specimen	900000000000020002
180985011	20020131	1	900000000000207008	119381007	en	900000000000013009	Specimen from large intestine	900000000000020002
181000119114	20120301	1	731000124108	31000119100	en	900000000000013009	Secondary anemia	900000000000448009
181000124112	20110301	1	731000124108	61000124106	en	900000000000013009	Evening bats	900000000000448009
181081011	20020131	1	900000000000207008	119388001	en	900000000000013009	Specimen from internal nose	900000000000020002
181082016	20020131	1	900000000000207008	119389009	en	900000000000013009	Specimen from throat	900000000000020002
181087010	20020131	1	900000000000207008	119394009	en	900000000000013009	Specimen from vagina	900000000000020002
1811000124111	20110801	1	731000124108	821000124103	en	900000000000003001	Ethylmalonic encephalopathy protein 1 deficiency (disorder)	900000000000448009
181109012	20110131	1	900000000000012004	116676008	en	900000000000013009	Associated morphology	900000000000020002
181111015	20110131	1	900000000000012004	116678009	en	900000000000013009	Has measured component	900000000000020002
181114011	20110131	1	900000000000012004	116680003	en	900000000000013009	Is a	900000000000020002
181119018	20110131	1	900000000000012004	116686009	en	900000000000013009	Has specimen	900000000000020002
181140017	20110131	1	900000000000012004	118168003	en	900000000000013009	Specimen source morphology	900000000000020002
181141018	20110131	1	900000000000012004	118169006	en	900000000000013009	Specimen source topography	900000000000020002
181142013	20110131	1	900000000000012004	118170007	en	900000000000013009	Specimen source identity	900000000000020002
181143015	20110131	1	900000000000012004	118171006	en	900000000000013009	Specimen procedure	900000000000020002
181192014	20020131	0	900000000000207008	112247003	en	900000000000013009	General physician	900000000000020002
181545019	20070731	1	900000000000207008	112283007	en	900000000000013009	Escherichia coli	900000000000017005
1821000124115	20120301	1	731000124108	821000124103	en	900000000000013009	Ethylmalonic encephalopathy protein 1 deficiency	900000000000448009
182440013	20020731	0	900000000000207008	113858008	en	900000000000013009	Mycobacterium complex	900000000000020002
182447011	20020131	1	900000000000207008	116488003	en	900000000000013009	Non-photochromogenic mycobacteria	900000000000020002
182491000119119	20120901	1	731000124108	22821000119104	en	900000000000003001	Pyogenic bacterial arthritis of foot (disorder)	900000000000448009
182501000119114	20120901	1	731000124108	22821000119104	en	900000000000013009	Pyogenic bacterial arthritis of foot	900000000000448009
182651000119114	20120901	1	731000124108	22841000119105	en	900000000000003001	Pyogenic bacterial polyarthritis (disorder)	900000000000448009
182652014	20090131	1	900000000000207008	116197008	en	900000000000013009	Staphylococcus, coagulase negative	900000000000017005
182661000119111	20120901	1	731000124108	22841000119105	en	900000000000013009	Pyogenic bacterial polyarthritis	900000000000448009
182731000119111	20120901	1	731000124108	22851000119107	en	900000000000003001	Pyogenic bacterial arthritis of pelvis  (disorder)	900000000000448009
182741000119119	20120901	1	731000124108	22851000119107	en	900000000000013009	Pyogenic bacterial arthritis of pelvis 	900000000000448009
182933017	20090131	0	900000000000207008	114245005	en	900000000000013009	Family Campylobacteriaceae	900000000000017005
182936013	20050131	0	900000000000207008	114247002	en	900000000000013009	Subclass Chlamydiae	900000000000020002
182940016	20020131	1	900000000000207008	114251000	en	900000000000013009	Bacillaceae	900000000000017005
183014	20020131	1	900000000000207008	126895004	en	900000000000013009	Neoplasm of male genital organ	900000000000020002
18306013	20020131	1	900000000000207008	10533008	en	900000000000013009	Land vehicle	900000000000020002
18307016	20020131	0	900000000000207008	10533008	en	900000000000013009	Land vehicle, NOS	900000000000020002
18308014	20020131	0	900000000000207008	10533008	en	900000000000013009	Land transport vehicle, NOS	900000000000020002
18309018	20020131	1	900000000000207008	10533008	en	900000000000013009	Land transport vehicle	900000000000020002
1831000124117	20110801	1	731000124108	831000124100	en	900000000000003001	Infection of hemodialysis tunneled catheter (disorder)	900000000000448009
183259019	20020131	1	900000000000207008	118956008	en	900000000000013009	Morphologically altered structure	900000000000020002
183282017	20020131	1	900000000000207008	21390004	en	900000000000013009	Developmental anomaly	900000000000020002
183285015	20020131	1	900000000000207008	4541003	en	900000000000013009	Congenital failure of fusion	900000000000020002
183287011	20020131	1	900000000000207008	112638000	en	900000000000013009	Displacement	900000000000020002
183288018	20020131	1	900000000000207008	112639008	en	900000000000013009	Protrusion	900000000000020002
183295010	20020131	1	900000000000207008	112646004	en	900000000000013009	Foreign body embolus	900000000000020002
183300012	20020131	1	900000000000207008	4532008	en	900000000000013009	Acute inflammation	900000000000020002
183346012	20020131	1	900000000000207008	122869004	en	900000000000013009	Measurement	900000000000020002
183349017	20020131	1	900000000000207008	119265000	en	900000000000013009	Assisting	900000000000020002
183351018	20020131	1	900000000000207008	119270007	en	900000000000013009	Management procedure	900000000000020002
183352013	20020131	1	900000000000207008	122545008	en	900000000000013009	Stimulation	900000000000020002
183355010	20020131	1	900000000000207008	118664000	en	900000000000013009	Procedure on organ system	900000000000020002
183356011	20020131	1	900000000000207008	118665004	en	900000000000013009	Procedure on integumentary system	900000000000020002
183361013	20020131	1	900000000000207008	118669005	en	900000000000013009	Procedure on respiratory system	900000000000020002
183362018	20020131	1	900000000000207008	118670006	en	900000000000013009	Procedure on upper respiratory tract	900000000000020002
183364017	20020131	1	900000000000207008	118672003	en	900000000000013009	Procedure on cardiovascular system	900000000000020002
183365016	20020131	1	900000000000207008	118673008	en	900000000000013009	Procedure on digestive system	900000000000020002
183366015	20020131	1	900000000000207008	118674002	en	900000000000013009	Procedure on genitourinary system	900000000000020002
183367012	20020131	1	900000000000207008	118675001	en	900000000000013009	Procedure on female genital system	900000000000020002
183368019	20020131	1	900000000000207008	118676000	en	900000000000013009	Procedure on male genital system	900000000000020002
183369010	20020131	1	900000000000207008	118677009	en	900000000000013009	Procedure on urinary system	900000000000020002
183370011	20020131	1	900000000000207008	118678004	en	900000000000013009	Procedure on nervous system	900000000000020002
183371010	20020131	1	900000000000207008	118679007	en	900000000000013009	Procedure on central nervous system	900000000000020002
183372015	20020131	1	900000000000207008	118680005	en	900000000000013009	Procedure on peripheral nervous system	900000000000020002
183382019	20020131	1	900000000000207008	118690002	en	900000000000013009	Procedure on head	900000000000020002
183386016	20020131	1	900000000000207008	118694006	en	900000000000013009	Procedure on trunk	900000000000020002
183387013	20020131	1	900000000000207008	118695007	en	900000000000013009	Procedure on thorax	900000000000020002
183388015	20020131	1	900000000000207008	118696008	en	900000000000013009	Procedure on mediastinum	900000000000020002
183390019	20020131	1	900000000000207008	118698009	en	900000000000013009	Procedure on abdomen	900000000000020002
183391015	20020131	1	900000000000207008	118699001	en	900000000000013009	Procedure on pelvis	900000000000020002
183393017	20020131	1	900000000000207008	118701001	en	900000000000013009	Procedure on male perineum	900000000000020002
183402017	20020131	1	900000000000207008	118710009	en	900000000000013009	Procedure on lower extremity	900000000000020002
183406019	20020131	1	900000000000207008	118714000	en	900000000000013009	Procedure on lower leg	900000000000020002
183408018	20020131	1	900000000000207008	118716003	en	900000000000013009	Procedure on foot	900000000000020002
183409014	20020131	1	900000000000207008	118717007	en	900000000000013009	Procedure on organ	900000000000020002
183410016	20020131	1	900000000000207008	118718002	en	900000000000013009	Procedure on skin	900000000000020002
183413019	20020131	1	900000000000207008	118721000	en	900000000000013009	Procedure on skin of trunk	900000000000020002
183430017	20020131	1	900000000000207008	118738001	en	900000000000013009	Procedure on soft tissue	900000000000020002
183468015	20020131	1	900000000000207008	118784006	en	900000000000013009	Procedure on pharynx	900000000000020002
183481010	20020131	1	900000000000207008	118797008	en	900000000000013009	Procedure on heart	900000000000020002
183482015	20020131	1	900000000000207008	118798003	en	900000000000013009	Procedure on heart valve	900000000000020002
183483013	20020131	1	900000000000207008	118799006	en	900000000000013009	Procedure on cardiac septum	900000000000020002
183489012	20020131	1	900000000000207008	118805000	en	900000000000013009	Procedure on artery	900000000000020002
183492011	20020131	1	900000000000207008	118808003	en	900000000000013009	Procedure on artery of thorax and abdomen	900000000000020002
183493018	20020131	1	900000000000207008	118809006	en	900000000000013009	Procedure on aorta	900000000000020002
183494012	20020131	1	900000000000207008	118810001	en	900000000000013009	Procedure on artery of thorax	900000000000020002
183495013	20020131	1	900000000000207008	118811002	en	900000000000013009	Procedure on artery of abdomen	900000000000020002
183505018	20020131	1	900000000000207008	118821005	en	900000000000013009	Procedure on digestive organ	900000000000020002
183506017	20020131	1	900000000000207008	118822003	en	900000000000013009	Procedure on liver	900000000000020002
183510019	20020131	1	900000000000207008	118826000	en	900000000000013009	Procedure on digestive tract	900000000000020002
183533018	20020131	1	900000000000207008	118849003	en	900000000000013009	Procedure on retroperitoneum	900000000000020002
183539019	20020131	1	900000000000207008	118855008	en	900000000000013009	Procedure on bladder	900000000000020002
183540017	20020131	1	900000000000207008	118856009	en	900000000000013009	Procedure on urethra	900000000000020002
183548012	20020131	1	900000000000207008	118864003	en	900000000000013009	Procedure on uterus	900000000000020002
183562017	20020131	1	900000000000207008	118878002	en	900000000000013009	Procedure on penis	900000000000020002
183563010	20020131	1	900000000000207008	118879005	en	900000000000013009	Procedure on nerve	900000000000020002
183564016	20020131	1	900000000000207008	118880008	en	900000000000013009	Procedure on peripheral nerve	900000000000020002
183568018	20020131	1	900000000000207008	118884004	en	900000000000013009	Procedure on spinal cord	900000000000020002
183569014	20020131	1	900000000000207008	118885003	en	900000000000013009	Procedure on brain	900000000000020002
183570010	20020131	1	900000000000207008	118886002	en	900000000000013009	Procedure on spinal meninges	900000000000020002
183581013	20020131	1	900000000000207008	118897002	en	900000000000013009	Procedure on eye	900000000000020002
183583011	20020131	1	900000000000207008	118899004	en	900000000000013009	Procedure on cornea	900000000000020002
183592014	20020131	1	900000000000207008	118908002	en	900000000000013009	Procedure on anterior segment of eye	900000000000020002
183606013	20020131	1	900000000000207008	118949002	en	900000000000013009	Procedure on extremity	900000000000020002
183607016	20020131	1	900000000000207008	118950002	en	900000000000013009	Procedure on head AND/OR neck	900000000000020002
183623016	20020131	1	900000000000207008	65801008	en	900000000000013009	Excision	900000000000020002
183632019	20020131	1	900000000000207008	112695004	en	900000000000013009	Closure	900000000000020002
183689015	20020131	1	900000000000207008	119583009	en	900000000000013009	Trunk excision	900000000000020002
183696018	20020131	1	900000000000207008	119585002	en	900000000000013009	Trunk implantation	900000000000020002
183700014	20020131	1	900000000000207008	119589008	en	900000000000013009	Trunk closure	900000000000020002
183704017	20020131	1	900000000000207008	119593002	en	900000000000013009	Trunk repair	900000000000020002
183771000119118	20120301	1	731000124108	22981000119106	en	900000000000003001	Recurrent severe manic episodes (disorder)	900000000000448009
183781000119115	20120301	1	731000124108	22981000119106	en	900000000000013009	Recurrent severe manic episodes	900000000000448009
183870017	20020131	1	900000000000207008	119686008	en	900000000000013009	Foot excision	900000000000020002
183978013	20020131	1	900000000000207008	118955007	en	900000000000013009	Implantation to cardiovascular system	900000000000020002
183980019	20020131	1	900000000000207008	119759004	en	900000000000013009	Cardiovascular system closure	900000000000020002
183982010	20020131	1	900000000000207008	119761008	en	900000000000013009	Cardiovascular system repair	900000000000020002
183994018	20020131	1	900000000000207008	119764000	en	900000000000013009	Heart implantation	900000000000020002
183996016	20020131	1	900000000000207008	119765004	en	900000000000013009	Heart closure	900000000000020002
183998015	20020131	1	900000000000207008	112811009	en	900000000000013009	Atrioseptoplasty	900000000000020002
184002017	20020131	1	900000000000207008	112815000	en	900000000000013009	Implantation of heart valve	900000000000020002
184058013	20020131	1	900000000000207008	119809001	en	900000000000013009	Thoracic artery repair	900000000000020002
184059017	20020131	1	900000000000207008	119810006	en	900000000000013009	Abdominal artery repair	900000000000020002
184073014	20020131	1	900000000000207008	119817009	en	900000000000013009	Vein implantation	900000000000020002
184076018	20020131	1	900000000000207008	112831008	en	900000000000013009	Anastomosis of veins	900000000000020002
1841000124110	20110801	1	731000124108	831000124100	en	900000000000013009	Infection of hemodialysis tunneled catheter	900000000000448009
18415017	20020131	1	900000000000207008	10597006	en	900000000000013009	Disorder of bursa	900000000000020002
18416016	20020131	0	900000000000207008	10597006	en	900000000000013009	Disorder of bursa, NOS	900000000000020002
184255015	20020131	1	900000000000207008	119912004	en	900000000000013009	Liver implantation	900000000000020002
184523019	20020131	1	900000000000207008	112939006	en	900000000000013009	Ventricular shunt to head or neck structure	900000000000020002
184546017	20020131	1	900000000000207008	120085004	en	900000000000013009	Eye incision	900000000000020002
184559013	20020131	1	900000000000207008	120095006	en	900000000000013009	Eye transplantation	900000000000020002
184634010	20020131	1	900000000000207008	120148009	en	900000000000013009	Thorax implantation	900000000000020002
184639017	20020131	1	900000000000207008	120152009	en	900000000000013009	Thorax closure	900000000000020002
184641016	20020131	1	900000000000207008	120155006	en	900000000000013009	Thorax repair	900000000000020002
184650019	20020131	1	900000000000207008	120162002	en	900000000000013009	Mediastinum implantation	900000000000020002
184652010	20020131	1	900000000000207008	120166004	en	900000000000013009	Mediastinum repair	900000000000020002
184659018	20020131	1	900000000000207008	120169006	en	900000000000013009	Abdomen implantation	900000000000020002
184662015	20020131	1	900000000000207008	120173009	en	900000000000013009	Abdomen repair	900000000000020002
184735017	20020131	1	900000000000207008	113012008	en	900000000000013009	Change of prescription	900000000000020002
184745015	20020131	1	900000000000207008	113021009	en	900000000000013009	Cardiovascular measurement	900000000000020002
184749014	20020131	1	900000000000207008	116762002	en	900000000000013009	Administration of blood product	900000000000020002
184770015	20020131	1	900000000000207008	116859006	en	900000000000013009	Transfusion of blood product	900000000000020002
1851000124112	20110801	1	731000124108	841000124105	en	900000000000003001	Infection of hemodialysis catheter (disorder)	900000000000448009
185212011	20020131	1	900000000000207008	117725006	en	900000000000013009	Detection of bacteria	900000000000020002
185266015	20020131	1	900000000000207008	122442008	en	900000000000013009	Detection of virus	900000000000020002
1855531000119111	20120901	1	731000124108	231951000119100	en	900000000000003001	History of disruption of capsular ligament of knee (situation)	900000000000448009
1855541000119119	20120901	1	731000124108	231951000119100	en	900000000000013009	History of disruption of capsular ligament of knee	900000000000448009
1855611000119117	20120901	1	731000124108	231961000119103	en	900000000000003001	History of disruption of knee ligament (situation)	900000000000448009
1855621000119112	20120901	1	731000124108	231961000119103	en	900000000000013009	History of disruption of knee ligament	900000000000448009
1861000124114	20110801	1	731000124108	841000124105	en	900000000000013009	Infection of hemodialysis catheter	900000000000448009
186827013	20020131	1	900000000000207008	113103008	en	900000000000013009	Radiography of urinary system	900000000000020002
186910016	20020131	1	900000000000207008	113182001	en	900000000000013009	Skin of lower back	900000000000020002
186911017	20020131	1	900000000000207008	116370005	en	900000000000013009	Skin of extremity	900000000000020002
186922018	20020131	1	900000000000207008	113192009	en	900000000000013009	Skeletal system	900000000000020002
186924017	20020131	1	900000000000207008	113193004	en	900000000000013009	Long bone	900000000000020002
186925016	20020131	1	900000000000207008	116608008	en	900000000000013009	Sesamoid bone	900000000000020002
186939016	20020131	1	900000000000207008	113197003	en	900000000000013009	Rib	900000000000020002
186946013	20020131	1	900000000000207008	122494005	en	900000000000013009	Cervical spine	900000000000020002
186947016	20020131	1	900000000000207008	122495006	en	900000000000013009	Thoracic spine	900000000000020002
186964018	20020131	1	900000000000207008	118645006	en	900000000000013009	Bone of pelvis	900000000000020002
186966016	20020131	1	900000000000207008	119551003	en	900000000000013009	Condyle of humerus	900000000000020002
186967013	20020131	1	900000000000207008	119524001	en	900000000000013009	Proximal end of humerus	900000000000020002
186970012	20020131	1	900000000000207008	113223004	en	900000000000013009	Middle phalanx of middle finger	900000000000020002
186971011	20020131	1	900000000000207008	113224005	en	900000000000013009	Shaft of fibula	900000000000020002
186972016	20020131	1	900000000000207008	113225006	en	900000000000013009	Lateral malleolus of fibula	900000000000020002
186997017	20020131	1	900000000000207008	116008009	en	900000000000013009	Synarthrosis	900000000000020002
187031011	20020131	1	900000000000207008	119253004	en	900000000000013009	Upper aerodigestive tract	900000000000020002
187036018	20020131	1	900000000000207008	119255006	en	900000000000013009	Supraglottis	900000000000020002
187041014	20020131	1	900000000000207008	113254000	en	900000000000013009	Interstitial tissue of lung	900000000000020002
187043012	20020131	1	900000000000207008	116006008	en	900000000000013009	Pleural sac	900000000000020002
187045017	20020131	1	900000000000207008	113257007	en	900000000000013009	Cardiovascular system	900000000000020002
187048015	20020131	1	900000000000207008	118755002	en	900000000000013009	Trabeculae carneae cordis	900000000000020002
187054019	20020131	1	900000000000207008	113262008	en	900000000000013009	Thoracic aorta	900000000000020002
187057014	20020131	1	900000000000207008	119567009	en	900000000000013009	Artery of head	900000000000020002
187058016	20020131	1	900000000000207008	119568004	en	900000000000013009	Artery of neck	900000000000020002
187063017	20020131	1	900000000000207008	118633002	en	900000000000013009	Artery of thorax	900000000000020002
187064011	20020131	1	900000000000207008	118634008	en	900000000000013009	Artery of abdomen	900000000000020002
187074014	20020131	1	900000000000207008	119553000	en	900000000000013009	Venous system	900000000000020002
187086012	20020131	1	900000000000207008	122775001	en	900000000000013009	Vein of upper extremity	900000000000020002
187087015	20020131	1	900000000000207008	119557004	en	900000000000013009	Superficial vein of upper extremity	900000000000020002
187088013	20020131	1	900000000000207008	119558009	en	900000000000013009	Deep vein of upper extremity	900000000000020002
187094017	20020131	1	900000000000207008	122865005	en	900000000000013009	Gastrointestinal tract	900000000000020002
187095016	20020131	1	900000000000207008	113276009	en	900000000000013009	Intestinal tract	900000000000020002
1871000124119	20110801	1	731000124108	851000124107	en	900000000000003001	Infection of hemodialysis temporary catheter (disorder)	900000000000448009
187111010	20020131	1	900000000000207008	122489005	en	900000000000013009	Urinary system	900000000000020002
187142017	20020131	1	900000000000207008	113305005	en	900000000000013009	Cerebellum	900000000000020002
187166011	20020131	1	900000000000207008	117590005	en	900000000000013009	Ear-related structure	900000000000020002
187172011	20020131	1	900000000000207008	113331007	en	900000000000013009	Endocrine system	900000000000020002
187177017	20020131	1	900000000000207008	122490001	en	900000000000013009	Lymphoid system	900000000000020002
187178010	20020131	1	900000000000207008	116003000	en	900000000000013009	Immune system	900000000000020002
187211000119112	20120901	1	731000124108	23411000119101	en	900000000000003001	History of disruption of both cruciate ligaments (situation)	900000000000448009
187221000119117	20120901	1	731000124108	23411000119101	en	900000000000013009	History of disruption of both cruciate ligaments	900000000000448009
187396014	20020131	1	900000000000207008	113343008	en	900000000000013009	Body organ	900000000000020002
187400014	20020131	0	900000000000207008	119181002	en	900000000000013009	Skin Part	900000000000020002
187403011	20020131	1	900000000000207008	119184005	en	900000000000013009	Breast part	900000000000020002
187405016	20020131	1	900000000000207008	119186007	en	900000000000013009	Bone part	900000000000020002
187406015	20020131	1	900000000000207008	119187003	en	900000000000013009	Vertebral part	900000000000020002
187407012	20020131	1	900000000000207008	119188008	en	900000000000013009	Radius part	900000000000020002
187408019	20020131	1	900000000000207008	119189000	en	900000000000013009	Ulna Part	900000000000020002
187409010	20020131	1	900000000000207008	119190009	en	900000000000013009	Femur part	900000000000020002
187410017	20020131	1	900000000000207008	119525000	en	900000000000013009	Humerus part	900000000000020002
187411018	20020131	1	900000000000207008	119191008	en	900000000000013009	Tibia part	900000000000020002
187412013	20020131	1	900000000000207008	119192001	en	900000000000013009	Fibula part	900000000000020002
187414014	20020131	1	900000000000207008	119194000	en	900000000000013009	Joint part	900000000000020002
187415010	20020131	1	900000000000207008	119195004	en	900000000000013009	Pharyngeal part	900000000000020002
187416011	20020131	1	900000000000207008	119196003	en	900000000000013009	Laryngeal part	900000000000020002
187419016	20020131	1	900000000000207008	119199005	en	900000000000013009	Lung part	900000000000020002
187421014	20020131	1	900000000000207008	119201007	en	900000000000013009	Cardiovascular organ part	900000000000020002
187422019	20020131	1	900000000000207008	119202000	en	900000000000013009	Heart part	900000000000020002
187423012	20020131	1	900000000000207008	119203005	en	900000000000013009	Aorta part	900000000000020002
187425017	20020131	1	900000000000207008	119205003	en	900000000000013009	Arterial part	900000000000020002
187426016	20020131	1	900000000000207008	119206002	en	900000000000013009	Blood vessel part	900000000000020002
187430018	20020131	1	900000000000207008	119210004	en	900000000000013009	Digestive organ part	900000000000020002
187432014	20020131	1	900000000000207008	119212007	en	900000000000013009	Stomach part	900000000000020002
187433016	20020131	1	900000000000207008	119213002	en	900000000000013009	Small intestine part	900000000000020002
187434010	20020131	1	900000000000207008	119214008	en	900000000000013009	Large intestine part	900000000000020002
187436012	20020131	1	900000000000207008	119216005	en	900000000000013009	Liver part	900000000000020002
187439017	20020131	1	900000000000207008	119218006	en	900000000000013009	Pancreas part	900000000000020002
187440015	20020131	1	900000000000207008	119219003	en	900000000000013009	Kidney part	900000000000020002
187450019	20020131	1	900000000000207008	119229005	en	900000000000013009	Male genital part	900000000000020002
187453017	20020131	1	900000000000207008	119232008	en	900000000000013009	Testicular part	900000000000020002
187455012	20020131	1	900000000000207008	119234009	en	900000000000013009	Central nervous system part	900000000000020002
187456013	20020131	1	900000000000207008	119235005	en	900000000000013009	Brain part	900000000000020002
187458014	20020131	1	900000000000207008	119237002	en	900000000000013009	Infratentorial brain part	900000000000020002
187461010	20020131	1	900000000000207008	119243000	en	900000000000013009	Supratentorial brain part	900000000000020002
187462015	20020131	1	900000000000207008	119244006	en	900000000000013009	Cerebral hemisphere part	900000000000020002
187474016	20020131	1	900000000000207008	119262002	en	900000000000013009	Ear part	900000000000020002
187475015	20020131	1	900000000000207008	119263007	en	900000000000013009	Eye part	900000000000020002
187481011	20020131	1	900000000000207008	119404002	en	900000000000013009	Spinal cord part	900000000000020002
187482016	20020131	1	900000000000207008	119408004	en	900000000000013009	Cerebral cortex part	900000000000020002
187483014	20020131	1	900000000000207008	119409007	en	900000000000013009	Cranial nerve part	900000000000020002
187484015	20020131	1	900000000000207008	119410002	en	900000000000013009	Nerve part	900000000000020002
187499015	20020131	1	900000000000207008	119537003	en	900000000000013009	Scapula part	900000000000020002
187500012	20020131	1	900000000000207008	119538008	en	900000000000013009	Clavicle part	900000000000020002
187501011	20020131	1	900000000000207008	119539000	en	900000000000013009	Ilium part	900000000000020002
187504015	20020131	1	900000000000207008	119542006	en	900000000000013009	Metacarpal bone part	900000000000020002
187510015	20020131	1	900000000000207008	120573002	en	900000000000013009	Extremity part	900000000000020002
187511016	20020131	1	900000000000207008	120574008	en	900000000000013009	Upper extremity part	900000000000020002
187512011	20020131	1	900000000000207008	120575009	en	900000000000013009	Lower extremity part	900000000000020002
187514012	20020131	1	900000000000207008	120577001	en	900000000000013009	Hand part	900000000000020002
187515013	20020131	1	900000000000207008	120578006	en	900000000000013009	Nose part	900000000000020002
187518010	20020131	1	900000000000207008	120611004	en	900000000000013009	Meninges part	900000000000020002
187519019	20020131	1	900000000000207008	120612006	en	900000000000013009	Ocular adnexal part	900000000000020002
187547015	20020131	1	900000000000207008	113345001	en	900000000000013009	Abdomen	900000000000020002
187548013	20020131	1	900000000000207008	118762006	en	900000000000013009	Peritoneal sac	900000000000020002
187638016	20080731	0	900000000000207008	111095003	en	900000000000013009	Formalin	900000000000020002
187742012	20020131	1	900000000000207008	111331000	en	900000000000013009	Caroli's disease	900000000000017005
187743019	20020131	1	900000000000207008	118642009	en	900000000000013009	Congenital deformity of the urinary tract	900000000000020002
187806011	20020131	0	900000000000207008	111475002	en	900000000000013009	Neurosis, NOS	900000000000020002
187818019	20020131	0	900000000000207008	84757009	en	900000000000013009	Epilepsy, NOS	900000000000020002
187819010	20020131	0	900000000000207008	84757009	en	900000000000013009	Epileptic disorder, NOS	900000000000020002
187820016	20020131	0	900000000000207008	84757009	en	900000000000013009	Epileptic convulsions, NOS	900000000000020002
187821017	20020131	0	900000000000207008	84757009	en	900000000000013009	Epileptic fits, NOS	900000000000020002
187827018	20150131	0	900000000000207008	111501005	en	900000000000013009	Benign congenital myopathy	900000000000020002
187864012	20020131	1	900000000000207008	111639006	en	900000000000013009	Closed fracture of acromion of scapula	900000000000020002
187904010	20020131	0	900000000000207008	17322007	en	900000000000013009	Disease caused by parasite, NOS	900000000000020002
187905011	20020131	0	900000000000207008	17322007	en	900000000000013009	Parasitic infectious disease, NOS	900000000000020002
187915017	20020131	0	900000000000207008	64572001	en	900000000000013009	Disease, NOS	900000000000020002
187916016	20020131	0	900000000000207008	64572001	en	900000000000013009	Disease or syndrome present, NOS	900000000000020002
187917013	20020131	0	900000000000207008	64572001	en	900000000000013009	Clinical disease or syndrome present, NOS	900000000000020002
187918015	20020131	0	900000000000207008	64572001	en	900000000000013009	Clinical disease or syndrome, NOS	900000000000020002
18801014	20020131	1	900000000000207008	10827009	en	900000000000013009	Milk protein	900000000000020002
188017	20020131	1	900000000000207008	126900000	en	900000000000013009	Neoplasm of testis	900000000000020002
18802019	20020131	0	900000000000207008	10827009	en	900000000000013009	Milk protein, NOS	900000000000020002
1881000124116	20110801	1	731000124108	851000124107	en	900000000000013009	Infection of hemodialysis temporary catheter	900000000000448009
188317015	20090131	1	900000000000207008	112283007	en	900000000000013009	Bacterium coli	900000000000017005
188551015	20020131	1	900000000000207008	118956008	en	900000000000013009	Morphologic change	900000000000020002
188552010	20020131	1	900000000000207008	118956008	en	900000000000013009	Morphologic alteration	900000000000020002
188572017	20020131	0	900000000000207008	21390004	en	900000000000013009	Developmental malformation, NOS	900000000000020002
188573010	20020131	0	900000000000207008	21390004	en	900000000000013009	Developmental anomaly, NOS	900000000000020002
188574016	20020131	0	900000000000207008	21390004	en	900000000000013009	Developmental defect, NOS	900000000000020002
188575015	20020131	0	900000000000207008	21390004	en	900000000000013009	Congenital anomaly, NOS	900000000000020002
188577011	20020131	0	900000000000207008	4541003	en	900000000000013009	Congenital failure of fusion, NOS	900000000000020002
188578018	20020131	0	900000000000207008	4541003	en	900000000000013009	Congenital fissure, NOS	900000000000020002
188579014	20020131	0	900000000000207008	4541003	en	900000000000013009	Congenital cleft, NOS	900000000000020002
188580012	20020131	0	900000000000207008	4541003	en	900000000000013009	Congenital defective closure, NOS	900000000000020002
188581011	20020131	0	900000000000207008	112638000	en	900000000000013009	Displacement, NOS	900000000000020002
188582016	20020131	0	900000000000207008	112639008	en	900000000000013009	Protrusion, NOS	900000000000020002
188588017	20020131	0	900000000000207008	112646004	en	900000000000013009	Foreign body embolus, NOS	900000000000020002
188591017	20020131	0	900000000000207008	4532008	en	900000000000013009	Acute inflammation, NOS	900000000000020002
188592012	20020131	0	900000000000207008	4532008	en	900000000000013009	Acute inflammatory reaction, NOS	900000000000020002
188593019	20020131	0	900000000000207008	4532008	en	900000000000013009	Acute inflammatory cell infiltration, NOS	900000000000020002
188594013	20020131	0	900000000000207008	4532008	en	900000000000013009	Acute inflammatory infiltration, NOS	900000000000020002
188622012	20020131	1	900000000000207008	122869004	en	900000000000013009	Measurement procedure	900000000000020002
188628011	20020131	0	900000000000207008	65801008	en	900000000000013009	Excision, NOS	900000000000020002
188629015	20020131	0	900000000000207008	65801008	en	900000000000013009	Resection, NOS	900000000000020002
188630013	20020131	0	900000000000207008	65801008	en	900000000000013009	Incision and removal, NOS	900000000000020002
188631012	20020131	0	900000000000207008	112695004	en	900000000000013009	Closure, NOS	900000000000020002
188633010	20020131	1	900000000000207008	119561005	en	900000000000013009	Grafting procedure	900000000000020002
188659013	20020131	1	900000000000207008	112811009	en	900000000000013009	Septal atrioplasty of heart	900000000000020002
188660015	20020131	1	900000000000207008	112811009	en	900000000000013009	Atrioseptopexy	900000000000017005
188673016	20020131	0	900000000000207008	112831008	en	900000000000013009	Anastomosis of veins, NOS	900000000000020002
188674010	20020131	0	900000000000207008	112831008	en	900000000000013009	Venovenostomy, NOS	900000000000020002
188751018	20020131	1	900000000000207008	116859006	en	900000000000013009	Blood product administration by intravascular infusion	900000000000020002
188788015	20020131	1	900000000000207008	126797001	en	900000000000013009	Neoplasm of mouth	900000000000020002
188854017	20020131	0	900000000000207008	113103008	en	900000000000013009	Radiography of urinary system, NOS	900000000000020002
