id	effectiveTime	active	moduleId	refSetId	referencedComponentId	mapGroup	mapPriority	mapRule	mapAdvice	mapTarget	correlationId	mapCategoryId
99b542cc-fad2-5503-b79a-ddbeb39a7876	20140131	0	449080006	447562003	231791008	1	5	IFA 42312000 | Rupture in Descemet's membrane (disorder) |	IF RUPTURE IN DESCEMET'S MEMBRANE CHOOSE H18.3 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	H18.3	447561005	447639009
a5b9d5cc-a913-5b64-a097-ca6b2595219d	20140131	0	449080006	447562003	231791008	1	3	IFA 2532009 | Choroidal rupture (disorder) |	IF CHOROIDAL RUPTURE CHOOSE H31.3 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	H31.3	447561005	447639009
a90463fe-42f4-5abc-8473-d98c821e2657	20140131	0	449080006	447562003	231791008	1	1	IFA 419743001 | Ruptured Descemet membrane due to birth trauma (disorder) |	IF RUPTURED DESCEMET MEMBRANE DUE TO BIRTH TRAUMA CHOOSE P15.3 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	P15.3	447561005	447639009
d8b6b3fb-62da-5683-9194-f72710847fbe	20140131	0	449080006	447562003	231791008	1	4	IFA 23293006 | Rupture of eye with partial loss of intraocular tissue (disorder) |	IF RUPTURE OF EYE WITH PARTIAL LOSS OF INTRAOCULAR TISSUE CHOOSE S05.2 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S05.2	447561005	447639009
f101d964-031f-5d30-b058-494331c61dd7	20140131	0	449080006	447562003	231791008	1	10	IFA 446467002 | Rupture of Bowman's membrane (disorder) |	IF RUPTURE OF BOWMAN'S MEMBRANE CHOOSE H18.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	H18.8	447561005	447639009
5fe02b6b-7412-5795-bd4a-ee89dd80dcf5	20140131	1	449080006	447562003	231794000	1	1	TRUE	ALWAYS S05.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S05.9	447561005	447637006
243ded8b-14b8-5f9b-9dbe-50ebeb09b7a6	20140131	1	449080006	447562003	231795004	1	3	IFA 210285009 | Ocular laceration with intraocular prolapse (disorder) |	IF OCULAR LACERATION WITH INTRAOCULAR PROLAPSE CHOOSE S05.2 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S05.2	447561005	447639009
4b86b604-4b74-59b5-91d5-1ff05c677a92	20140131	1	449080006	447562003	231795004	1	4	OTHERWISE TRUE	ALWAYS S05.3 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S05.3	447561005	447637006
c7cad795-3a3f-592b-abd7-cb7591d9cb2e	20140131	1	449080006	447562003	231795004	1	2	IFA 37911007 | Ocular laceration with prolapse AND/OR exposure of intraocular tissue (disorder) |	IF OCULAR LACERATION WITH PROLAPSE AND/OR EXPOSURE OF INTRAOCULAR TISSUE CHOOSE S05.2 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S05.2	447561005	447639009
ea5914b7-6e8b-5a3f-bbd4-3fe193e0c21e	20140131	1	449080006	447562003	231795004	1	1	IFA 21549001 | Superficial laceration of cornea (disorder) |	IF SUPERFICIAL LACERATION OF CORNEA CHOOSE S05.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S05.0	447561005	447639009
f8b939b6-6f18-5883-8346-b1305e9182bb	20140131	1	449080006	447562003	231813003	1	1	TRUE	ALWAYS S09.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S09.9	447561005	447637006
d793ea1c-768a-5937-9f11-b3b9a36de149	20130731	1	449080006	447562003	231823007	1	1	TRUE	ALWAYS H02.8	H02.8	447561005	447637006
9a78c7bd-c66c-5843-ab50-09e2d38ac02c	20130731	1	449080006	447562003	231832009	1	1	TRUE	ALWAYS C44.1 | MAPPED FOLLOWING WHO GUIDANCE | POSSIBLE REQUIREMENT FOR MORPHOLOGY CODE	C44.1	447561005	447637006
c37b97b0-de08-5d72-97b8-39eb1e942ce6	20130731	1	449080006	447562003	23186000	1	2	OTHERWISE TRUE	ALWAYS N94.3	N94.3	447561005	447637006
e38ffec5-74c2-572f-8c71-84133e7adbdb	20130731	1	449080006	447562003	23186000	1	1	IFA 124081000119107 | Menstrual status migrainosus (disorder) |	IF MENSTRUAL STATUS MIGRAINOSUS CHOOSE G43.2 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	G43.2	447561005	447639009
13669eae-c9a9-5ab6-a6d8-75de579b74ab	20130731	1	449080006	447562003	231892007	2	5	IFA 397977001 | Mycotic corneal ulcer (disorder) |	IF MYCOTIC CORNEAL ULCER CHOOSE B49 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	B49	447561005	447639009
140750d4-da25-5514-be50-fb3a97e6106a	20130731	1	449080006	447562003	231892007	1	1	IFA 193764001 | Dendritic ulcer (disorder) |	IF DENDRITIC ULCER CHOOSE B00.5 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	B00.5	447561005	447639009
1f5dbdb1-5da8-56b4-ab86-b32f35107304	20130731	1	449080006	447562003	231892007	1	3	OTHERWISE TRUE	ALWAYS H16.0	H16.0	447561005	447637006
21942d95-e9c4-57c0-a66e-22eeb4ae5cba	20130731	1	449080006	447562003	231892007	2	1	IFA 193764001 | Dendritic ulcer (disorder) |	IF DENDRITIC ULCER CHOOSE H19.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	H19.1	447561005	447639009
59817c19-ce21-5fcd-9a0e-d7c0f99a3284	20130731	1	449080006	447562003	231892007	1	2	IFA 419198004 | von Hippel internal corneal ulcer (disorder) |	IF VON HIPPEL INTERNAL CORNEAL ULCER CHOOSE Q85.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Q85.8	447561005	447639009
860cf19e-dded-52e8-aad0-3ac813b530c1	20130731	1	449080006	447562003	231892007	2	4	IFA 231895009 | Protozoal corneal ulcer (disorder) |	IF PROTOZOAL CORNEAL ULCER CHOOSE B60.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	B60.8	447561005	447639009
a2f3ce22-6cda-55df-913c-b9ed162750f6	20130731	1	449080006	447562003	231892007	2	2	IFA 231893002 | Bacterial corneal ulcer (disorder) |	IF BACTERIAL CORNEAL ULCER CHOOSE B96.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	B96.8	447561005	447639009
b95a76be-3107-5e8e-9ad9-a2ef72863381	20130731	1	449080006	447562003	231892007	2	3	IFA 231894008 | Viral corneal ulcer (disorder) |	IF VIRAL CORNEAL ULCER CHOOSE B97.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	B97.8	447561005	447639009
dc82fc49-3672-57d6-a7dd-724b7136317f	20130731	1	449080006	447562003	231892007	2	6	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
c86599df-7e1c-5281-90ab-b57424542356	20130731	1	449080006	447562003	231895009	1	1	TRUE	ALWAYS H16.0	H16.0	447561005	447637006
c9fc5656-40a5-567f-ba66-0cafdf011c7f	20130731	1	449080006	447562003	231895009	2	1	TRUE	ALWAYS B60.8	B60.8	447561005	447637006
a1153d4f-511b-5046-9082-3bfac72e5cf7	20140131	1	449080006	447562003	231950001	1	3	OTHERWISE TRUE	ALWAYS S05.8 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S05.8	447561005	447637006
c4dfd173-1446-5009-98c0-4fd77453e4cc	20140131	1	449080006	447562003	231950001	1	1	IFA 231953004 | Tear of iris root (disorder) |	IF TEAR OF IRIS ROOT CHOOSE S05.3 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S05.3	447561005	447639009
e87ae667-c009-58dd-93bd-50392d74da6f	20140131	1	449080006	447562003	231950001	1	2	IFA 231956007 | Traumatic aniridia (disorder) |	SOURCE SNOMED CONCEPT IS AMBIGUOUS		447561005	447640006
481f405f-8b8c-526e-a2b0-09e8ac3e17b8	20140131	1	449080006	447562003	231951002	1	1	TRUE	ALWAYS S05.8 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S05.8	447561005	447637006
5a6d56ac-7000-5cf5-9026-e21a4ae9b257	20140131	1	449080006	447562003	231952009	1	1	TRUE	ALWAYS S05.3 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S05.3	447561005	447637006
d22455f6-cb36-5f5c-a69e-008211184889	20140131	1	449080006	447562003	231953004	1	1	TRUE	ALWAYS S05.3 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S05.3	447561005	447637006
0ddfe611-a111-5fd9-8f95-46b8e1f13233	20130731	1	449080006	447562003	232236003	1	2	OTHERWISE TRUE	ALWAYS H60.8	H60.8	447561005	447637006
877afb50-62e9-5a05-8dbc-2e51978be49a	20130731	1	449080006	447562003	232236003	1	1	IFA 232237007 | Chronic radiation otitis externa (disorder) |	IF CHRONIC RADIATION OTITIS EXTERNA CHOOSE H60.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	H60.8	447561005	447639009
2b483a2a-db85-5115-a96b-761225e764d6	20130731	1	449080006	447562003	232243009	1	1	TRUE	ALWAYS H60.8	H60.8	447561005	447637006
e1bd4422-5afe-5f6c-af34-0f3be662c701	20130731	1	449080006	447562003	232251007	1	1	TRUE	ALWAYS H66.0	H66.0	447561005	447637006
e7f5224c-8328-54f6-8524-4401486730f0	20130731	1	449080006	447562003	232297009	1	1	TRUE	ALWAYS H83.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	H83.9	447561005	447637006
9c76412d-ccb3-59c5-9f06-91e58bf421dc	20130731	1	449080006	447562003	232340005	1	1	TRUE	ALWAYS J34.8 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	J34.8	447561005	447637006
fa8c3fa1-f5d5-57d4-8be6-b43209f51cb6	20130731	1	449080006	447562003	232363000	1	1	TRUE	ALWAYS J34.0	J34.0	447561005	447637006
1ef31c04-7608-525c-8848-054db4c76eb6	20130731	1	449080006	447562003	23291008	2	2	OTHERWISE TRUE	ALWAYS G02.0	G02.0	447561005	447637006
d9400bc3-a595-51b1-9b65-0abd64bcacdb	20130731	1	449080006	447562003	23291008	2	1	IFA 9678009 | Herpetic meningoencephalitis (disorder) |	IF HERPETIC MENINGOENCEPHALITIS CHOOSE G05.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	G05.1	447561005	447639009
ea1bc136-eeb6-572e-bd08-a2af60f534a9	20130731	1	449080006	447562003	23291008	1	2	OTHERWISE TRUE	ALWAYS B00.3	B00.3	447561005	447637006
fafbba87-289d-5b7b-87cc-508cdd5f9be9	20130731	1	449080006	447562003	23291008	1	1	IFA 9678009 | Herpetic meningoencephalitis (disorder) |	IF HERPETIC MENINGOENCEPHALITIS CHOOSE B00.4 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	B00.4	447561005	447639009
7f1692e4-1f44-506d-87b9-fb61b046eeb3	20130731	1	449080006	447562003	233604007	1	1	TRUE	ALWAYS J18.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	J18.9	447561005	447637006
972927f0-190a-5bf0-9eab-d86f695eefa7	20130731	1	449080006	447562003	233703007	1	1	TRUE	ALWAYS J84.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	J84.9	447561005	447637006
133c1d7c-6dd6-526d-9bb2-c64431b613cf	20130731	1	449080006	447562003	23374007	1	1	TRUE	ALWAYS G40.3	G40.3	447561005	447637006
b2cd5082-295e-5321-b66c-d245c563e46f	20130731	1	449080006	447562003	233916004	1	1	TRUE	ALWAYS I45.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	I45.9	447561005	447637006
ff67c969-80dc-5593-97a6-5307a4d4508a	20130731	1	449080006	447562003	233928007	1	1	TRUE	ALWAYS I51.8 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	I51.8	447561005	447637006
24e20042-7414-5110-b8ec-8d3b16c358b7	20140131	0	449080006	447562003	233955003	1	3	OTHERWISE TRUE	ALWAYS I70.0	I70.0	447561005	447637006
710f3510-b63c-537c-837b-d901ed79923d	20140131	1	449080006	447562003	233955003	1	1	TRUE	ALWAYS I70.0	I70.0	447561005	447637006
99f1bbe1-8541-5391-b70e-21f824950c59	20140131	0	449080006	447562003	233955003	1	1	IFA 8001000119106 | Atherosclerosis of aortoiliac bypass graft (disorder) |	IF ATHEROSCLEROSIS OF AORTOILIAC BYPASS GRAFT CHOOSE T82.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	T82.8	447561005	447639009
e8292ebd-6c2d-5468-a957-0d55d83ad285	20140131	0	449080006	447562003	233955003	1	2	IFA 233956002 | Aortoiliac atherosclerosis (disorder) |	IF AORTOILIAC ATHEROSCLEROSIS CHOOSE I70.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	I70.8	447561005	447639009
32b54684-6a7e-588e-9523-9eaed967192e	20130731	1	449080006	447562003	233964008	1	1	TRUE	ALWAYS I65.2	I65.2	447561005	447637006
7cfc7d73-4fdd-5491-82c2-1966c3d56875	20130731	1	449080006	447562003	233981004	1	1	TRUE	ALWAYS I72.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	I72.9	447561005	447637006
751a6331-f575-58ae-b624-5c92b7e6738e	20130731	1	449080006	447562003	233983001	1	1	TRUE	ALWAYS I60.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	I60.9	447561005	447637006
18b8c67f-2890-522c-8561-bbbeeafc83a5	20130731	1	449080006	447562003	234097001	1	1	TRUE	ALWAYS I89.0 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	I89.0	447561005	447637006
9ff09ff3-b5e0-59c0-9a39-b01d765e16eb	20130731	1	449080006	447562003	234141001	1	1	TRUE	ALWAYS Q27.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	Q27.9	447561005	447637006
b395a918-7241-5f02-b5f0-f079e0273d66	20130731	1	449080006	447562003	234947003	1	1	TRUE	ALWAYS K08.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	K08.9	447561005	447637006
b1385a50-ef48-5306-8da4-5a95d81418d9	20130731	1	449080006	447562003	23502006	1	1	TRUE	ALWAYS A69.2 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	A69.2	447561005	447637006
51e9fce2-9b9e-5d52-a217-daef1ce2af7c	20130731	1	449080006	447562003	23513009	1	1	TRUE	ALWAYS B00.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	B00.9	447561005	447637006
da848e01-b9ac-557e-9b3f-10acba302e82	20130731	1	449080006	447562003	235133009	1	1	TRUE	ALWAYS K11.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	K11.9	447561005	447637006
30cc2874-e3e8-5e33-9611-b1e31492473d	20130731	1	449080006	447562003	235494005	1	1	IFA 235952002 | Alcohol-induced chronic pancreatitis (disorder) |	IF ALCOHOL-INDUCED CHRONIC PANCREATITIS CHOOSE K86.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	K86.0	447561005	447639009
38b375e0-e824-5a94-aea1-e4953b631bb0	20130731	1	449080006	447562003	235494005	1	3	OTHERWISE TRUE	ALWAYS K86.1	K86.1	447561005	447637006
82673c1b-6c2a-592d-98d7-a234ad21672b	20140604	1	449080006	447562003	235494005	2	2	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
bd7ce862-7cb7-5342-b95f-5d0c3e1debb9	20130731	1	449080006	447562003	235494005	1	2	IFA 235955000 | Drug-induced chronic pancreatitis (disorder) |	IF DRUG-INDUCED CHRONIC PANCREATITIS CHOOSE K86.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	K86.1	447561005	447639009
fb4bad06-89fe-53d6-a0be-8c613a5e66f0	20140604	1	449080006	447562003	235494005	2	1	IFA 154211000119108 | Chronic pancreatitis due to chronic alcoholism (disorder) |	IF CHRONIC PANCREATITIS DUE TO CHRONIC ALCOHOLISM CHOOSE F10.2 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	F10.2	447561005	447639009
4bea9028-4984-51d4-956c-2c8606dea4d2	20130731	1	449080006	447562003	235823004	1	3	OTHERWISE TRUE	ALWAYS K59.8	K59.8	447561005	447637006
a495e01c-0322-5c3f-af3c-596230ad109f	20130731	1	449080006	447562003	235823004	1	1	IFA 30993009 | Enterospasm (disorder) |	IF ENTEROSPASM CHOOSE K58.9 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	K58.9	447561005	447639009
c0f31108-2190-5ce6-8d5a-e094a6cbee13	20130731	1	449080006	447562003	235823004	1	2	IFA 69098002 | Paralysis of colon (disorder) |	IF PARALYSIS OF COLON CHOOSE K56.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	K56.0	447561005	447639009
60d0b6a1-9e2a-55b5-8243-5d66de2ccda7	20130731	1	449080006	447562003	235856003	1	1	TRUE	ALWAYS K76.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	K76.9	447561005	447637006
ff32f388-bd16-5f64-80c8-75d14a45f716	20130731	1	449080006	447562003	235886005	1	1	TRUE	ALWAYS K72.1	K72.1	447561005	447637006
959e62e0-111c-54f4-bf63-e81376d0ccf0	20130731	1	449080006	447562003	235918000	1	1	TRUE	ALWAYS K83.8 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	K83.8	447561005	447637006
3226bcd7-4378-5481-bba8-18f27580914e	20130731	1	449080006	447562003	235919008	1	1	TRUE	ALWAYS K80.2 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	K80.2	447561005	447637006
e108f432-e235-555e-a214-5f05b6daeb21	20130731	1	449080006	447562003	235925007	1	1	TRUE	ALWAYS K83.5	K83.5	447561005	447637006
097bf099-2083-5874-839b-ffcfc85ff4c2	20130731	1	449080006	447562003	235999009	1	1	TRUE	ALWAYS S39.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S39.9	447561005	447637006
0aa6ffad-5ee9-5d7f-87af-8ad5173f0bd9	20140131	0	449080006	447562003	236002003	1	1	IFA 197813005 | Intrarenal hematoma (disorder) |	IF INTRARENAL HEMATOMA CHOOSE S37.00 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | MAPPED FOLLOWING WHO GUIDANCE | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S37.00	447561005	447639009
143ef570-9dc3-570e-b234-0b0e8e9b74ac	20140131	1	449080006	447562003	236002003	1	1	IFA 9298006 | Hematoma of kidney without rupture of capsule AND without open wound into abdominal cavity (disorder) |	IF HEMATOMA OF KIDNEY WITHOUT RUPTURE OF CAPSULE AND WITHOUT OPEN WOUND INTO ABDOMINAL CAVITY CHOOSE S37.00 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S37.00	447561005	447639009
405aed6b-f33b-5643-b872-51edf04e7e7f	20140131	1	449080006	447562003	236002003	1	4	IFA 197824007 | Perinephric hematoma (disorder) |	IF PERINEPHRIC HEMATOMA CHOOSE R58 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	R58	447561005	447639009
58a04ec7-c781-51ae-9c04-9316b879252d	20140131	1	449080006	447562003	236002003	1	5	IFA 262826007 | Peripancreatic hematoma (disorder) |	IF PERIPANCREATIC HEMATOMA CHOOSE R58 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	R58	447561005	447639009
58f7010b-ee9b-5579-a67c-5cced2104d6f	20140131	1	449080006	447562003	236002003	1	6	IFA 262832002 | Adrenal gland hematoma (disorder) |	IF ADRENAL GLAND HEMATOMA CHOOSE S37.80 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | MAPPED FOLLOWING WHO GUIDANCE | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S37.80	447561005	447639009
7ac24d64-d6d2-5808-8092-76a0b00f8006	20140131	0	449080006	447562003	236002003	1	2	IFA 197824007 | Perinephric hematoma (disorder) |	IF PERINEPHRIC HEMATOMA CHOOSE S37.00 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | MAPPED FOLLOWING WHO GUIDANCE | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S37.00	447561005	447639009
b6caba4b-091d-58b5-9e60-76b28cf7764b	20140131	1	449080006	447562003	236002003	1	8	OTHERWISE TRUE	ALWAYS K66.1	K66.1	447561005	447637006
b8543079-90b7-50cc-a56a-8ec568044e47	20140131	1	449080006	447562003	236002003	1	7	IFA 262891006 | Hematoma of kidney (disorder) |	IF HEMATOMA OF KIDNEY CHOOSE S37.00 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | MAPPED FOLLOWING WHO GUIDANCE | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S37.00	447561005	447639009
bfececde-332e-5574-b5e4-e1c0ed472afb	20140131	1	449080006	447562003	236002003	1	3	IFA 210205007 | Kidney hematoma without rupture of capsule, with open wound into cavity (disorder) |	IF KIDNEY HEMATOMA WITHOUT RUPTURE OF CAPSULE, WITH OPEN WOUND INTO CAVITY CHOOSE S37.00 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S37.00	447561005	447639009
c90d596f-68a5-5acd-be72-34e8da8bc735	20140131	1	449080006	447562003	236002003	1	2	IFA 56906005 | Hematoma of kidney without rupture of capsule AND with open wound into abdominal cavity (disorder) |	IF HEMATOMA OF KIDNEY WITHOUT RUPTURE OF CAPSULE AND WITH OPEN WOUND INTO ABDOMINAL CAVITY CHOOSE S37.01 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S37.01	447561005	447639009
f9e7a9ac-1a53-5964-8df1-62262063004f	20130731	1	449080006	447562003	236021006	1	1	TRUE	ALWAYS K40.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	K40.9	447561005	447637006
aa8f0816-3e47-5f3f-b61a-3369679e4fde	20130731	1	449080006	447562003	236022004	1	1	TRUE	ALWAYS K40.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	K40.9	447561005	447637006
1471b740-c080-5564-9452-8101b9f5bdad	20130731	1	449080006	447562003	236423003	1	1	TRUE	ALWAYS N19 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	N19	447561005	447637006
b5068920-9334-5d8d-b97a-4b43bf0b111c	20130731	1	449080006	447562003	236425005	1	1	TRUE	ALWAYS N18.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	N18.9	447561005	447637006
15276071-e85a-57bc-8e50-712611ef08db	20130731	1	449080006	447562003	236615008	1	2	IFA 373637000 | Congenital vesicoureterorenal reflux (disorder) |	IF CONGENITAL VESICOURETERORENAL REFLUX CHOOSE Q62.7 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Q62.7	447561005	447639009
75d1f79d-4cb0-526b-beb0-7d20b071ca15	20130731	1	449080006	447562003	236615008	1	3	OTHERWISE TRUE	ALWAYS N13.7	N13.7	447561005	447637006
375b5bd2-8d3c-5da2-83c0-56847adfe6a6	20140604	1	449080006	447562003	236616009	3	1	IFA 703048006 | Vesicoureteric reflux after renal transplant (disorder) |	IF VESICOURETERIC REFLUX AFTER RENAL TRANSPLANT CHOOSE Z94.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Z94.0	447561005	447639009
5527ad34-97da-5fcb-a776-352ef7270aab	20130731	1	449080006	447562003	236616009	1	2	OTHERWISE TRUE	ALWAYS N13.7	N13.7	447561005	447637006
a99be666-fb01-56a6-8cee-3d9f376445d6	20140604	1	449080006	447562003	236616009	3	2	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
c383849d-78e0-5b1d-9822-85d4e2d7f9e2	20140604	1	449080006	447562003	236616009	2	1	IFA 703048006 | Vesicoureteric reflux after renal transplant (disorder) |	IF VESICOURETERIC REFLUX AFTER RENAL TRANSPLANT CHOOSE Y83.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Y83.0	447561005	447639009
da1b2671-9f5b-5590-8cd1-40ac67f756fb	20140604	1	449080006	447562003	236616009	2	2	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
fceec9a4-6cc1-547f-9cde-8e0969c51087	20130731	1	449080006	447562003	236616009	1	1	IFA 236619002 | Post-surgical vesicoureteric reflux (disorder) |	IF POST-SURGICAL VESICOURETERIC REFLUX CHOOSE N13.7 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	N13.7	447561005	447639009
fc20f850-c4ba-5d0c-a605-51e71859134c	20130731	1	449080006	447562003	236632007	1	1	TRUE	ALWAYS N31.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	N31.9	447561005	447637006
1fbb085d-448e-519b-8ee0-d75b7eba260a	20130731	1	449080006	447562003	236647003	1	1	TRUE	ALWAYS N35.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	N35.9	447561005	447637006
3425649e-6962-5540-9f27-c4ca94220773	20130731	1	449080006	447562003	237451000119100	1	1	TRUE	ALWAYS T74.1 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	T74.1	447561005	447637006
a3cad8f5-b480-5a52-9467-529f078d532a	20130731	1	449080006	447562003	237630007	1	1	TRUE	ALWAYS E16.2 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	E16.2	447561005	447637006
fc712d5f-bc1e-5676-84d5-3ddccdbd506d	20140131	1	449080006	447562003	238138001	1	1	TRUE	ALWAYS E67.8 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	E67.8	447561005	447637006
97b09fa7-72c4-56ac-862d-24c832021a03	20140131	1	449080006	447562003	238145001	1	1	TRUE	ALWAYS E67.8 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	E67.8	447561005	447637006
c08e8d4d-46ba-5085-94df-8857b12cc400	20140131	1	449080006	447562003	238149007	1	1	TRUE	ALWAYS R65.9 | DESCENDANTS NOT EXHAUSTIVELY MAPPED | THIS CODE IS NOT TO BE USED IN THE PRIMARY POSITION	R65.9	447561005	447637006
57fc5760-ff07-52a8-abd9-95b908326c1b	20130731	1	449080006	447562003	238512009	1	1	TRUE	ALWAYS L57.8 | DESCENDANTS NOT EXHAUSTIVELY MAPPED	L57.8	447561005	447637006
