id	effectiveTime	active	moduleId	refSetId	referencedComponentId	mapGroup	mapPriority	mapRule	mapAdvice	mapTarget	correlationId	mapCategoryId
c457b811-40b5-54da-8c79-4bf0d88379ad	20150131	0	449080006	447562003	424455005	1	1	TRUE	ALWAYS M84.41	M84.41	447561005	447637006
bf78b17c-aeba-57b3-8441-895043314036	20150131	1	449080006	447562003	424455005	1	2	IFA 704329006 | Pathological fracture of clavicle due to osteoporosis (disorder) |	IF PATHOLOGICAL FRACTURE OF CLAVICLE DUE TO OSTEOPOROSIS CHOOSE M80.91 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M80.91	447561005	447639009
2564fc95-2be1-5469-be9e-452a70ab2924	20150131	1	449080006	447562003	424455005	1	3	IFA 704292005 | Pathological fracture of clavicle due to secondary osteoporosis (disorder) |	IF PATHOLOGICAL FRACTURE OF CLAVICLE DUE TO SECONDARY OSTEOPOROSIS CHOOSE M80.81 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M80.81	447561005	447639009
a554df63-865b-52e1-a150-67dbf90da523	20150131	1	449080006	447562003	424455005	1	4	OTHERWISE TRUE	ALWAYS M84.41	M84.41	447561005	447637006
79151db8-48a4-578b-97b6-a01310e99947	20150131	1	449080006	447562003	424455005	2	1	IFA 704254009 | Pathological fracture of clavicle due to neoplastic disease (disorder) |	IF PATHOLOGICAL FRACTURE OF CLAVICLE DUE TO NEOPLASTIC DISEASE CHOOSE M90.71 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M90.71	447561005	447639009
975d7b44-06b9-5cbf-a1f7-eadd72a53d8c	20150131	1	449080006	447562003	424455005	2	2	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
0f876b79-67df-565b-9e1f-239ec8402df7	20150131	0	449080006	447562003	424644003	1	1	TRUE	ALWAYS M84.47	M84.47	447561005	447637006
6200368e-8cdf-5a4d-96e2-e3ad300a3a79	20150131	1	449080006	447562003	424644003	1	1	IFA 704251001 | Pathological fracture of foot due to neoplastic disease (disorder) |	IF PATHOLOGICAL FRACTURE OF FOOT DUE TO NEOPLASTIC DISEASE CHOOSE D48.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR MORPHOLOGY CODE	D48.0	447561005	447639009
b41acf71-f525-5c70-87bf-a9d693f04186	20150131	1	449080006	447562003	424644003	1	2	IFA 704332009 | Pathological fracture of foot due to osteoporosis (disorder) |	IF PATHOLOGICAL FRACTURE OF FOOT DUE TO OSTEOPOROSIS CHOOSE M80.97 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M80.97	447561005	447639009
2e967f96-01d2-5850-986d-e9316180afa0	20150131	1	449080006	447562003	424644003	1	3	IFA 704289006 | Pathological fracture of foot due to secondary osteoporosis (disorder) |	IF PATHOLOGICAL FRACTURE OF FOOT DUE TO SECONDARY OSTEOPOROSIS CHOOSE M80.87 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M80.87	447561005	447639009
a07cc74f-0356-54e7-83ec-6d8ab300cf54	20150131	1	449080006	447562003	424644003	1	4	OTHERWISE TRUE	ALWAYS M84.47	M84.47	447561005	447637006
2f88db6f-6e19-5b7c-a64c-384d5efa52ff	20150131	1	449080006	447562003	424644003	2	1	IFA 704251001 | Pathological fracture of foot due to neoplastic disease (disorder) |	IF PATHOLOGICAL FRACTURE OF FOOT DUE TO NEOPLASTIC DISEASE CHOOSE M90.77 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M90.77	447561005	447639009
b164e508-03f7-5d43-af8b-91db4473cb88	20150131	1	449080006	447562003	424644003	2	2	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
48834714-7095-5547-a66f-797227785b97	20130731	1	449080006	447562003	425237009	1	1	TRUE	ALWAYS G40.1	G40.1	447561005	447637006
bb08434a-ff04-5a8a-8b40-2acdd3e3d06b	20130731	1	449080006	447562003	425392003	1	1	TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
3ce7f7db-2775-5e2a-9bca-f45051bf81af	20150131	1	449080006	447562003	425711007	1	1	TRUE	ALWAYS K63.9	K63.9	447561005	447637006
78ad8181-f156-5010-a0ab-d95ddfe26573	20140131	1	449080006	447562003	426679004	1	1	TRUE	ALWAYS S32.30 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S32.30	447561005	447637006
e31c070e-89d5-508d-81f7-16efdaea9cfd	20140131	1	449080006	447562003	426777008	1	1	TRUE	ALWAYS M84.46	M84.46	447561005	447637006
63d0b608-7931-5080-be06-6b030be903fe	20150131	1	449080006	447562003	426867001	1	1	TRUE	ALWAYS K62.9	K62.9	447561005	447637006
16ffcf99-ebe3-5909-a745-fc57b4beabe9	20150131	1	449080006	447562003	427020007	1	1	TRUE	ALWAYS I67.7	I67.7	447561005	447637006
14bfb813-a9cf-5b89-8caa-3d4cf457269d	20130731	1	449080006	447562003	427099000	1	1	TRUE	ALWAYS A16.9	A16.9	447561005	447637006
efabc563-5ac4-53a6-9c22-25ac0d0fc4f0	20140731	1	449080006	447562003	427199002	1	1	TRUE	ALWAYS Q27.3	Q27.3	447561005	447637006
922be687-87f2-5e18-8b9a-9be63aa522bf	20130731	1	449080006	447562003	427419006	1	1	IFA 124171000119105 | Chronic intractable migraine without aura (disorder) |	IF CHRONIC INTRACTABLE MIGRAINE WITHOUT AURA CHOOSE G43.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	G43.0	447561005	447639009
ce52d31c-d060-5abb-a827-5630a3273138	20130731	1	449080006	447562003	427419006	1	2	OTHERWISE TRUE	ALWAYS G43.9	G43.9	447561005	447637006
fd28ee9e-ebc3-5cc0-9c74-8fa44620770b	20130731	1	449080006	447562003	427603009	1	1	TRUE	ALWAYS J45.9	J45.9	447561005	447637006
f5d2c3c8-aec5-5537-b2ae-d47912847f74	20130731	1	449080006	447562003	427892008	1	1	TRUE	ALWAYS Z89.4	Z89.4	447561005	447637006
6002d986-83bb-52cf-9703-a55137b07dea	20150131	1	449080006	447562003	427914009	1	1	TRUE	ALWAYS S69.8 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S69.8	447561005	447637006
4683e01a-161f-51a7-898d-3a5bc02d43e2	20150131	1	449080006	447562003	428019004	1	1	TRUE	ALWAYS S82.81 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S82.81	447561005	447637006
dcd3d9d3-76cc-599c-8c91-08788974c594	20150131	1	449080006	447562003	428090004	1	1	TRUE	ALWAYS N32.8	N32.8	447561005	447637006
3d87fa89-d6d6-58cf-953c-c6e15751c7e2	20150131	1	449080006	447562003	428095009	1	1	TRUE	ALWAYS S89.8 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S89.8	447561005	447637006
d96480e4-4def-5220-8026-d744f2332092	20150131	1	449080006	447562003	428151000	1	1	TRUE	ALWAYS S82.80 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S82.80	447561005	447637006
4b90dbae-0e1b-5020-a3e7-efd5a1a2d04e	20150131	1	449080006	447562003	428192009	1	1	TRUE	ALWAYS S49.9 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S49.9	447561005	447637006
728cf6f2-1c18-5f10-b610-d16abc9a577e	20150131	1	449080006	447562003	428256003	1	1	IFA 263239007 | Open fracture of tibial condyles (disorder) |	IF OPEN FRACTURE OF TIBIAL CONDYLES CHOOSE S82.11 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S82.11	447561005	447639009
84cba24a-1b82-5e86-8641-1295016be94d	20150131	1	449080006	447562003	428256003	1	2	IFA 47848000 | Closed fracture of condyle of tibia (disorder) |	IF CLOSED FRACTURE OF CONDYLE OF TIBIA CHOOSE S82.10 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S82.10	447561005	447639009
34c7374d-0626-5d3b-9cf7-3ce164b15644	20140131	1	449080006	447562003	428256003	1	3	OTHERWISE TRUE	ALWAYS S82.10 | MAPPED FOLLOWING WHO GUIDANCE | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S82.10	447561005	447637006
fe4a3bc1-459e-5ca0-9482-80fcccdce6d2	20130731	1	449080006	447562003	428257007	1	1	IFA 428798001 | Closed fracture of tibial plateau (disorder) |	IF CLOSED FRACTURE OF TIBIAL PLATEAU CHOOSE S82.10 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S82.10	447561005	447639009
9bba4d34-145f-598b-9909-979dff825ff5	20130731	1	449080006	447562003	428257007	1	2	IFA 446980008 | Open fracture of tibial plateau (disorder) |	IF OPEN FRACTURE OF TIBIAL PLATEAU CHOOSE S82.11 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S82.11	447561005	447639009
546b44a0-9034-53fa-b277-f866d90af3c2	20130731	1	449080006	447562003	428257007	1	3	OTHERWISE TRUE	ALWAYS S82.10 | MAPPED FOLLOWING WHO GUIDANCE | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S82.10	447561005	447637006
7be8ea38-383a-5ef6-9593-1e47eac4febc	20150131	1	449080006	447562003	428258002	1	1	TRUE	ALWAYS S92.21 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S92.21	447561005	447637006
523935fe-ac6b-5996-baf4-4b375069b711	20150131	1	449080006	447562003	428281000	1	1	TRUE	ALWAYS C41.9 | MAPPED FOLLOWING WHO GUIDANCE | POSSIBLE REQUIREMENT FOR MORPHOLOGY CODE	C41.9	447561005	447637006
98a9d9c7-8226-529e-ab44-779a4ba39ca4	20130731	1	449080006	447562003	428385007	1	1	IFA 428361004 | Arthritis of hand due to viral infection (disorder) |	IF ARTHRITIS OF HAND DUE TO VIRAL INFECTION CHOOSE B34.9 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	B34.9	447561005	447639009
e483e77f-aec5-51df-b405-2c51e9e9d796	20130731	1	449080006	447562003	428385007	1	2	OTHERWISE TRUE	ALWAYS M00.94	M00.94	447561005	447637006
7d6c318c-f72a-5ba5-88b3-3b51ec679ddc	20130731	1	449080006	447562003	428385007	2	1	IFA 428361004 | Arthritis of hand due to viral infection (disorder) |	IF ARTHRITIS OF HAND DUE TO VIRAL INFECTION CHOOSE M01.54 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M01.54	447561005	447639009
f86b77c6-b38f-5c97-8ae4-f8b61589505b	20130731	1	449080006	447562003	428385007	2	2	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
703360c8-9efc-5254-9035-61f67e477337	20140731	0	449080006	447562003	428535004	1	1	TRUE	ALWAYS Z92.4	Z92.4	447561005	447637006
7c82368d-9806-5083-95cf-b0808936539a	20140731	1	449080006	447562003	428535004	1	1	IFA 69311000119103 | History of phacoemulsification of cataract with implantation of intraocular lens (situation) |	IF HISTORY OF PHACOEMULSIFICATION OF CATARACT WITH IMPLANTATION OF INTRAOCULAR LENS CHOOSE Z98.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Z98.8	447561005	447639009
73f86ed6-0993-5e82-8cdd-1c64496a5d4e	20140731	1	449080006	447562003	428535004	1	2	OTHERWISE TRUE	ALWAYS Z92.4	Z92.4	447561005	447637006
81e5e348-b9e3-5a04-b830-349e8fa10262	20140131	1	449080006	447562003	428723000	1	1	TRUE	ALWAYS S32.30 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S32.30	447561005	447637006
82bd29f3-c4ff-5af6-b54a-9e74e5811500	20130731	1	449080006	447562003	428798001	1	1	TRUE	ALWAYS S82.10 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S82.10	447561005	447637006
a4147a7b-903d-5b65-8389-1385a79c8da9	20150131	1	449080006	447562003	428881005	1	1	TRUE	ALWAYS S89.9 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S89.9	447561005	447637006
5d2e9d16-5f78-5dde-bcd1-52960d6edf18	20150131	1	449080006	447562003	428905002	1	1	TRUE	ALWAYS C26.9 | MAPPED FOLLOWING WHO GUIDANCE | POSSIBLE REQUIREMENT FOR MORPHOLOGY CODE	C26.9	447561005	447637006
b3487a09-0adc-54e5-83b5-0163f74d23fd	20130731	1	449080006	447562003	429006005	1	1	TRUE	ALWAYS Z80.0	Z80.0	447561005	447637006
6e292f8e-2640-58b7-8016-b0845a27cd6d	20150131	1	449080006	447562003	429040005	1	1	TRUE	ALWAYS L98.4	L98.4	447561005	447637006
38cd62d8-c824-525b-bf91-eb78b44307ce	20150131	1	449080006	447562003	429197005	1	1	TRUE	ALWAYS S59.8 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S59.8	447561005	447637006
0bc74fe5-483a-5e69-9725-4db0079fa6f5	20140131	1	449080006	447562003	429205001	1	1	TRUE	ALWAYS Z98.8	Z98.8	447561005	447637006
cf7739ec-f7a6-5764-9d56-5dd076df2915	20130731	1	449080006	447562003	429268001	1	1	TRUE	ALWAYS T82.7 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE | POSSIBLE REQUIREMENT FOR CAUSATIVE AGENT CODE	T82.7	447561005	447637006
962cb974-6a36-5f32-b5a2-5f6f0ff87d94	20130731	1	449080006	447562003	429280009	1	1	TRUE	ALWAYS Z89.4	Z89.4	447561005	447637006
59988e21-b952-584e-8f8e-10fe7cf77233	20150131	1	449080006	447562003	429339004	1	1	TRUE	ALWAYS T14.20 | MAPPED FOLLOWING WHO GUIDANCE | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	T14.20	447561005	447637006
4ffc8afd-0e1d-5310-a4d8-7de3ab76dfa8	20150131	1	449080006	447562003	429353004	1	1	TRUE	ALWAYS S59.9 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	S59.9	447561005	447637006
21d537d2-fa3a-5240-9583-6689455ea92f	20130731	1	449080006	447562003	429589006	1	1	IFA 472775000 | Fetal left ventricular dysfunction (disorder) |	IF FETAL LEFT VENTRICULAR DYSFUNCTION CHOOSE Q24.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Q24.8	447561005	447639009
08f6cba8-652a-5bf9-8f1d-3e0ab9dd53c4	20130731	1	449080006	447562003	429589006	1	2	OTHERWISE TRUE	ALWAYS I51.8	I51.8	447561005	447637006
444c0ce9-a3e7-5de7-aa12-7410c362bc2b	20130731	1	449080006	447562003	429962007	1	1	IFA 160312004 | Family history: Cholinesterase deficiency (situation) |	IF FAMILY HISTORY: CHOLINESTERASE DEFICIENCY CHOOSE Z83.4 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Z83.4	447561005	447639009
46955b87-04d4-5edd-b060-f65478b48345	20130731	1	449080006	447562003	429962007	1	2	IFA 160318000 | Family history: Hereditary spherocytosis (situation) |	IF FAMILY HISTORY: HEREDITARY SPHEROCYTOSIS CHOOSE Z83.2 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Z83.2	447561005	447639009
a2a0da21-0a15-5a66-a42f-4ef5db738415	20130731	1	449080006	447562003	429962007	1	3	IFA 160319008 | Family history: Thalassemia (situation) |	IF FAMILY HISTORY: THALASSEMIA CHOOSE Z83.2 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Z83.2	447561005	447639009
a9841c50-9475-5613-91a6-13fdc93e146d	20130731	1	449080006	447562003	429962007	1	4	IFA 160320002 | Family history: Sickle cell anemia (situation) |	IF FAMILY HISTORY: SICKLE CELL ANEMIA CHOOSE Z83.2 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Z83.2	447561005	447639009
d1b48649-2c3a-5b14-9dc7-cf861e74d0c2	20130731	1	449080006	447562003	429962007	1	5	IFA 160321003 | Family history: Sickle cell trait (situation) |	IF FAMILY HISTORY: SICKLE CELL TRAIT CHOOSE Z83.2 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Z83.2	447561005	447639009
402d9bb2-14be-53d6-978a-924ccb6f83a1	20130731	1	449080006	447562003	429962007	1	6	IFA 417001009 | Family history of tuberous sclerosis (situation) |	IF FAMILY HISTORY OF TUBEROUS SCLEROSIS CHOOSE Z82.7 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Z82.7	447561005	447639009
b5d694b0-d7e9-5d11-a0e8-9aea89dcf4bb	20130731	1	449080006	447562003	429962007	1	7	IFA 429970002 | Family history of Charcot-Marie-Tooth disease (situation) |	IF FAMILY HISTORY OF CHARCOT-MARIE-TOOTH DISEASE CHOOSE Z82.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Z82.0	447561005	447639009
771a321b-6b8e-5d36-90b0-fe83ed2d3213	20130731	1	449080006	447562003	429962007	1	8	IFA 431912005 | Family history of alpha-1-antitrypsin deficiency (situation) |	IF FAMILY HISTORY OF ALPHA-1-ANTITRYPSIN DEFICIENCY CHOOSE Z83.4 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Z83.4	447561005	447639009
8f28c4dc-5884-50c5-af0d-335718bce371	20140731	1	449080006	447562003	429962007	1	9	IFA 71271000119107 | Family history of retinitis pigmentosa (situation) |	IF FAMILY HISTORY OF RETINITIS PIGMENTOSA CHOOSE Z83.5 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	Z83.5	447561005	447639009
781e0490-21e3-52cf-bbd9-ff7c1b3d885d	20140731	1	449080006	447562003	429962007	1	10	OTHERWISE TRUE	ALWAYS Z84.8	Z84.8	447561005	447637006
02fb252f-a8cd-54a4-a88a-c39d483a5a74	20130731	1	449080006	447562003	429993008	1	1	TRUE	ALWAYS Z86.7	Z86.7	447561005	447637006
0dc92612-8878-5302-b66e-49cbdfbde67d	20130731	1	449080006	447562003	430089002	1	1	TRUE	ALWAYS Z83.4	Z83.4	447561005	447637006
bfa48396-9b95-54ef-824d-61a17f87eb82	20130731	1	449080006	447562003	430331003	1	1	TRUE	ALWAYS Z80.0	Z80.0	447561005	447637006
0f4c12ec-9bb0-5182-a4e7-114b3705ffff	20140131	1	449080006	447562003	430542006	1	1	TRUE	ALWAYS Z80.5	Z80.5	447561005	447637006
93eabead-f42f-5fa7-8300-0eb0054f2898	20150131	1	449080006	447562003	430556008	1	1	IFA 248152002 | Female (finding) |	IF FEMALE CHOOSE C57.9 | MAP IS CONTEXT DEPENDENT FOR GENDER | MAPPED FOLLOWING WHO GUIDANCE | POSSIBLE REQUIREMENT FOR MORPHOLOGY CODE	C57.9	447561005	447639009
32d7d7b5-9fef-51e8-b35c-fe9c949ee40b	20150131	1	449080006	447562003	430556008	1	2	IFA 248153007 | Male (finding) |	IF MALE CHOOSE C63.9 | MAP IS CONTEXT DEPENDENT FOR GENDER | MAPPED FOLLOWING WHO GUIDANCE | POSSIBLE REQUIREMENT FOR MORPHOLOGY CODE	C63.9	447561005	447639009
83856da4-6522-525e-9bc0-62a005f99d35	20150131	1	449080006	447562003	430556008	1	3	OTHERWISE TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
bb77c696-24c2-5175-9f4b-2f38714dc17b	20130731	1	449080006	447562003	430703009	1	1	TRUE	ALWAYS Z80.5	Z80.5	447561005	447637006
78ea3913-c1d8-53ba-ae91-b0532f0971c1	20130731	1	449080006	447562003	430907000	1	1	IFA 441881007 | Stress fracture of sacrum (disorder) |	IF STRESS FRACTURE OF SACRUM CHOOSE M48.49 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M48.49	447561005	447639009
a9b9bd1b-5379-5fbd-91b9-38574074fe9e	20130731	1	449080006	447562003	430907000	1	2	OTHERWISE TRUE	ALWAYS M84.35	M84.35	447561005	447637006
75e1ce36-b40d-55d8-a0cc-be4e932b1ec8	20130731	1	449080006	447562003	431010004	1	1	TRUE	ALWAYS T98.1 | POSSIBLE REQUIREMENT FOR AN EXTERNAL CAUSE CODE	T98.1	447561005	447637006
013a1513-faa2-5b39-a2f1-3a785b34c364	20150131	1	449080006	447562003	431030000	1	1	IFA 704291003 | Pathological fracture of femur due to secondary osteoporosis (disorder) |	IF PATHOLOGICAL FRACTURE OF FEMUR DUE TO SECONDARY OSTEOPOROSIS CHOOSE M80.85 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M80.85	447561005	447639009
63548824-5669-50ee-a9c2-0234d54f5373	20150131	0	449080006	447562003	431030000	1	1	TRUE	ALWAYS M80.95	M80.95	447561005	447637006
717e7906-e9a1-5eca-af24-324ff3c5aead	20150131	1	449080006	447562003	431030000	1	2	OTHERWISE TRUE	ALWAYS M80.95	M80.95	447561005	447637006
998e70e6-5c53-5ce6-985d-48623d9d9bc2	20150131	1	449080006	447562003	431237007	1	1	IFA 443095000 | Hemicrania continua (disorder) |	IF HEMICRANIA CONTINUA CHOOSE G44.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	G44.8	447561005	447639009
b21cb5b6-7ea1-5803-9788-52a877c7ba76	20150131	1	449080006	447562003	431237007	1	2	IFA 95654002 | Chronic paroxysmal hemicrania (disorder) |	IF CHRONIC PAROXYSMAL HEMICRANIA CHOOSE G44.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	G44.0	447561005	447639009
213a7ae0-1359-5b44-9d3b-2217e455abca	20150131	1	449080006	447562003	431237007	1	3	IFA 95657009 | Chronic mixed headache syndrome (disorder) |	IF CHRONIC MIXED HEADACHE SYNDROME CHOOSE G44.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	G44.8	447561005	447639009
9e3df0ec-b11e-5839-b477-108f7d0b4182	20130731	1	449080006	447562003	431237007	1	4	OTHERWISE TRUE	ALWAYS R51	R51	447561005	447637006
17ec7e85-7a71-50e4-8113-12a8690826d9	20130731	1	449080006	447562003	431263002	1	1	TRUE	ALWAYS A49.9	A49.9	447561005	447637006
0290e604-f74e-5cd0-8c28-da6e81acf0fd	20130731	1	449080006	447562003	431263002	2	1	TRUE	ALWAYS M01.32	M01.32	447561005	447637006
57779753-04fd-5369-88f6-a340a3db8ad8	20130731	1	449080006	447562003	431606003	1	1	IFA 14188007 | Tuberculosis of hip (disorder) |	IF TUBERCULOSIS OF HIP CHOOSE A18.0 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	A18.0	447561005	447639009
502e58cc-db1e-5399-9985-87a7c535002a	20130731	1	449080006	447562003	431606003	1	2	OTHERWISE TRUE	ALWAYS A49.9	A49.9	447561005	447637006
cc0a813c-b9f9-57ee-a354-30d828e9045b	20130731	1	449080006	447562003	431606003	2	1	IFA 14188007 | Tuberculosis of hip (disorder) |	IF TUBERCULOSIS OF HIP CHOOSE M01.15 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT	M01.15	447561005	447639009
fa5944d6-512d-5444-b85a-2e40e96d2e32	20130731	1	449080006	447562003	431606003	2	2	OTHERWISE TRUE	ALWAYS M01.35	M01.35	447561005	447637006
673fc5f0-949d-5ed9-adff-4e97a0569dbf	20150131	1	449080006	447562003	432119003	1	1	TRUE	ALWAYS I72.9	I72.9	447561005	447637006
2aade4b9-a97c-51b8-a698-fc402f6eb499	20150131	1	449080006	447562003	432328008	1	1	IFA 281560004 | Neuroblastoma of brain (disorder) |	IF NEUROBLASTOMA OF BRAIN CHOOSE C71.9 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR MORPHOLOGY CODE	C71.9	447561005	447639009
8ad6175b-2e64-5029-b6f1-9dddeafb42aa	20150131	1	449080006	447562003	432328008	1	2	IFA 281563002 | Thoracic neuroblastoma (disorder) |	IF THORACIC NEUROBLASTOMA CHOOSE C76.1 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR MORPHOLOGY CODE	C76.1	447561005	447639009
e6a479cc-6bf2-5e29-8578-723fe80784a2	20150131	1	449080006	447562003	432328008	1	3	IFA 281564008 | Pelvic neuroblastoma (disorder) |	IF PELVIC NEUROBLASTOMA CHOOSE C76.3 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR MORPHOLOGY CODE	C76.3	447561005	447639009
7498584c-7bb6-5d54-9a19-8d3cc879c055	20150131	1	449080006	447562003	432328008	1	4	IFA 281565009 | Paraspinal neuroblastoma (disorder) |	IF PARASPINAL NEUROBLASTOMA CHOOSE C47.9 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR MORPHOLOGY CODE	C47.9	447561005	447639009
9bfad928-1be7-5255-9491-eb73a3332c9f	20150131	1	449080006	447562003	432328008	1	5	IFA 704152002 | Metastatic neuroblastoma (disorder) |	IF METASTATIC NEUROBLASTOMA CHOOSE C79.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR MORPHOLOGY CODE	C79.8	447561005	447639009
4a99e504-c58a-5123-a1ac-e61b6f7fd8d0	20150131	1	449080006	447562003	432328008	1	6	IFA 281566005 | Abdominothoracic neuroblastoma (disorder) |	IF ABDOMINOTHORACIC NEUROBLASTOMA CHOOSE C76.8 | MAP OF SOURCE CONCEPT IS CONTEXT DEPENDENT | POSSIBLE REQUIREMENT FOR MORPHOLOGY CODE	C76.8	447561005	447639009
42c56379-40cd-5dcb-9d28-d3419be7e590	20150131	1	449080006	447562003	432328008	1	7	IFA 414676007 | Metastatic neuroblastoma of orbit proper (disorder) |	SOURCE SNOMED CONCEPT IS AMBIGUOUS		447561005	447640006
eb1fea4b-58ad-51e2-82fe-275db37b8e1a	20150131	1	449080006	447562003	432328008	1	8	OTHERWISE TRUE	ALWAYS C74.9 | POSSIBLE REQUIREMENT FOR MORPHOLOGY CODE	C74.9	447561005	447637006
a50a89e5-9a07-5fdd-97ab-5c57fb77456f	20130731	1	449080006	447562003	432354000	1	1	TRUE	ALWAYS R56.0	R56.0	447561005	447637006
1553919c-39d3-5c2c-b371-4fba8db15d2b	20150131	1	449080006	447562003	432504007	1	1	TRUE	ALWAYS I63.9	I63.9	447561005	447637006
71d1b25f-01a3-54b4-b33a-f2d3afd9a9b6	20150131	1	449080006	447562003	432525007	1	1	TRUE	ALWAYS R22.0	R22.0	447561005	447637006
1fe317a4-a9b1-504e-92fb-41a17d23792e	20130731	1	449080006	447562003	433083002	1	1	TRUE	ALWAYS R56.0	R56.0	447561005	447637006
d6eba366-8ead-5e4f-88eb-0829a5989fc5	20130731	1	449080006	447562003	438457000	1	1	TRUE	ALWAYS N50.8	N50.8	447561005	447637006
4b1dd7f0-4d50-5c08-8b38-9f4576100458	20150131	1	449080006	447562003	439127006	1	1	TRUE	ALWAYS I82.9	I82.9	447561005	447637006
731ef49c-72e2-5d81-ac73-aa50d018d626	20130731	1	449080006	447562003	439430008	1	1	TRUE	MAP SOURCE CONCEPT CANNOT BE CLASSIFIED WITH AVAILABLE DATA		447561005	447638001
